Emotions,Path
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_A_hoy.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_A_izquierda.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_A_lento.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_A_no.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_A_nunca.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_A_por_favor.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_A_pronto.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_A_rapido.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_A_si.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_A_tarde.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_aficion.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_aglomeracion.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_atractivo.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_aventurero.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_baile.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_bebe.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_bello.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_calma.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_calmado.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_chiminea.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_clavel.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_comico.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_delfin.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_delicadeza.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_estudioso.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_fantastico.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_fresco.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_L1_aficion.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_L1_aglomeracion.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_L1_atractivo.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_L1_aventurero.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_L1_baile.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_L1_bebe.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_L1_bello.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_L1_calma.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_L1_calmado.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_L1_chiminea.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_L1_clavel.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_L1_comico.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_L1_delfin.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_L1_delicadeza.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_L1_estudioso.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_L1_fantastico.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_L1_fresco.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_L1_masaje.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_L1_oasis.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_L1_refrescante.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_L1_rosa.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_L1_siesta.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_L1_ternura.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_L1_velas.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_L2_aficion.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_L2_aglomeracion.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_L2_atractivo.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_L2_aventurero.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_L2_baile.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_L2_bebe.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_L2_bello.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_L2_calma.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_L2_calmado.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_L2_chiminea.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_L2_clavel.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_L2_comico.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_L2_delfin.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_L2_delicadeza.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_L2_estudioso.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_L2_fantastico.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_L2_fresco.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_L2_masaje.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_L2_oasis.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_L2_refrescante.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_L2_rosa.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_L2_siesta.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_L2_ternura.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_L2_velas.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_masaje.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_oasis.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_refrescante.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_rosa.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_siesta.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_ternura.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_F_B_velas.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_M_A_abajo.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_M_A_adios.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_M_A_antes.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_M_A_arriba.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_M_A_ayer.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_M_A_basta_ya.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_M_A_delante.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_M_A_dentro.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_M_A_derecha.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_M_A_detras.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_M_A_de_nada.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_M_A_fuera.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_M_A_gracias.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_M_A_hola.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_M_A_hoy.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_M_A_izquierda.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_M_A_lento.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_M_A_no.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_M_A_nunca.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_M_A_por_favor.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_M_A_pronto.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_M_A_rapido.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_M_A_si.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_M_A_tarde.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_M_B_aficion.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_M_B_agua.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_M_B_alegria.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_M_B_amistad.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_M_B_antiguo.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_M_B_astuto.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_M_B_atractivo.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_M_B_aventurero.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_M_B_baile.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_M_B_bebe.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_M_B_broma.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_M_B_calma.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_M_B_calmado.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_M_B_confidente.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_M_B_ducha.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_M_B_ensueno.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_M_B_esplendido.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_M_B_fresco.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_M_B_pelirrojo.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_M_B_relajacion.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_M_B_respiracion.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_M_B_satisfaccion.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_M_B_siesta.wav
Happiness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Happiness_M_B_tranquilidad.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_C_A_abajo.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_C_A_adios.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_C_A_antes.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_C_A_arriba.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_C_A_ayer.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_C_A_basta_ya.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_C_A_delante.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_C_A_dentro.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_C_A_derecha.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_C_A_detras.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_C_A_de_nada.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_C_A_fuera.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_C_A_gracias.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_C_A_hola.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_C_A_hoy.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_C_A_izquierda.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_C_A_lento.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_C_A_no.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_C_A_nunca.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_C_A_por_favor.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_C_A_pronto.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_C_A_rapido.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_C_A_si.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_C_B_bola.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_C_B_boton.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_C_B_colorado.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_C_B_congelado.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_C_B_delgado.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_C_B_elevado.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_C_B_escurridizo.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_C_B_espacial.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_C_B_estrecho.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_C_B_extenso.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_C_B_ferrocarril.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_C_B_hondo.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_C_B_humedo.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_C_B_labrador.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_C_B_mecanico.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_C_B_mimado.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_C_B_mojado.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_C_B_pelirrojo.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_C_B_rizado.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_C_B_robusto.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_C_B_rueda.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_C_B_seco.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_C_B_temporal.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_C_B_vapor.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_A_abajo.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_A_adios.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_A_antes.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_A_arriba.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_A_ayer.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_A_basta_ya.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_A_delante.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_A_dentro.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_A_derecha.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_A_detras.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_A_de_nada.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_A_fuera.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_A_gracias.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_A_hola.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_A_hoy.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_A_izquierda.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_A_lento.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_A_no.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_A_nunca.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_A_por_favor.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_A_pronto.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_A_rapido.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_A_si.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_A_tarde.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_acuarela.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_acuatico.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_agencia.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_barba.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_bola.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_caducado.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_conciente.wav
Neutral,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Neutral_F_B_contrario.wav
